"","Common.Name","Date","Time.day","Min.group","Sum","Min.eclipse"
"3182","Chipping Sparrow",6,"afternoon",52855,0,-24
"3183","Chipping Sparrow",6,"afternoon",53095,0,-20
"3184","Chipping Sparrow",6,"afternoon",53335,0,-16
"3185","Chipping Sparrow",6,"afternoon",53575,4,-12
"3186","Chipping Sparrow",6,"afternoon",53815,2,-8
"3187","Chipping Sparrow",6,"afternoon",54055,1,-4
"3188","Chipping Sparrow",6,"afternoon",54295,6,0
"3189","Chipping Sparrow",6,"afternoon",54535,1,4
"3190","Chipping Sparrow",6,"afternoon",54775,1,8
"3191","Chipping Sparrow",6,"afternoon",55015,1,12
"3192","Chipping Sparrow",6,"afternoon",55255,0,16
"3193","Chipping Sparrow",6,"afternoon",55495,0,20
"3194","Chipping Sparrow",6,"afternoon",55735,0,24
"3195","Chipping Sparrow",6,"afternoon",55975,0,28
"3196","Chipping Sparrow",6,"afternoon",56215,0,32
"3197","Chipping Sparrow",6,"afternoon",56455,0,36
"3198","Chipping Sparrow",6,"afternoon",56695,1,40
"3199","Chipping Sparrow",6,"afternoon",56935,0,44
"3200","Chipping Sparrow",6,"afternoon",57175,0,48
"3201","Chipping Sparrow",6,"afternoon",57415,1,52
"3202","Chipping Sparrow",6,"afternoon",57655,0,56
"3203","Chipping Sparrow",6,"afternoon",57895,0,60
"3204","Chipping Sparrow",6,"dusk",70200,1,265.083333333333
"3205","Chipping Sparrow",6,"dusk",70440,0,269.083333333333
"3206","Chipping Sparrow",6,"dusk",70680,2,273.083333333333
"3207","Chipping Sparrow",6,"dusk",70920,0,277.083333333333
"3208","Chipping Sparrow",6,"dusk",71160,1,281.083333333333
"3209","Chipping Sparrow",6,"dusk",71400,0,285.083333333333
"3210","Chipping Sparrow",6,"dusk",71640,1,289.083333333333
"3211","Chipping Sparrow",6,"dusk",71880,0,293.083333333333
"3212","Chipping Sparrow",6,"dusk",72120,0,297.083333333333
"3213","Chipping Sparrow",6,"dusk",72360,0,301.083333333333
"3214","Chipping Sparrow",6,"dusk",72600,0,305.083333333333
"3215","Chipping Sparrow",6,"dusk",72840,1,309.083333333333
"3216","Chipping Sparrow",6,"dusk",73080,0,313.083333333333
"3217","Chipping Sparrow",6,"dusk",73320,0,317.083333333333
"3218","Chipping Sparrow",6,"dusk",73560,0,321.083333333333
"3219","Chipping Sparrow",6,"dusk",73800,0,325.083333333333
"3220","Chipping Sparrow",6,"dusk",74040,0,329.083333333333
"3221","Chipping Sparrow",6,"dusk",74280,0,333.083333333333
"3222","Chipping Sparrow",6,"dusk",74520,0,337.083333333333
"3223","Chipping Sparrow",6,"dusk",74760,0,341.083333333333
"3224","Chipping Sparrow",6,"dusk",75000,0,345.083333333333
"3225","Chipping Sparrow",6,"dusk",75240,0,349.083333333333
"3226","Chipping Sparrow",6,"dusk",75480,0,353.083333333333
"3227","Chipping Sparrow",6,"dusk",75720,0,357.083333333333
"3228","Chipping Sparrow",6,"dusk",75960,0,361.083333333333
"3229","Chipping Sparrow",6,"dusk",76200,0,365.083333333333
"3230","Chipping Sparrow",6,"dusk",76440,0,369.083333333333
"3231","Chipping Sparrow",6,"dusk",76680,0,373.083333333333
"3232","Chipping Sparrow",6,"dusk",76920,0,377.083333333333
"3233","Chipping Sparrow",6,"dusk",77160,0,381.083333333333
"3234","Chipping Sparrow",7,"afternoon",50695,0,-60
"3235","Chipping Sparrow",7,"afternoon",50935,0,-56
"3236","Chipping Sparrow",7,"afternoon",51175,0,-52
"3237","Chipping Sparrow",7,"afternoon",51415,0,-48
"3238","Chipping Sparrow",7,"afternoon",51655,0,-44
"3239","Chipping Sparrow",7,"afternoon",51895,0,-40
"3240","Chipping Sparrow",7,"afternoon",52135,0,-36
"3241","Chipping Sparrow",7,"afternoon",52375,2,-32
"3242","Chipping Sparrow",7,"afternoon",52615,0,-28
"3243","Chipping Sparrow",7,"afternoon",52855,0,-24
"3244","Chipping Sparrow",7,"afternoon",53095,0,-20
"3245","Chipping Sparrow",7,"afternoon",53335,0,-16
"3246","Chipping Sparrow",7,"afternoon",53575,0,-12
"3247","Chipping Sparrow",7,"afternoon",53815,0,-8
"3248","Chipping Sparrow",7,"afternoon",54055,0,-4
"3249","Chipping Sparrow",7,"afternoon",54295,0,0
"3250","Chipping Sparrow",7,"afternoon",54535,0,4
"3251","Chipping Sparrow",7,"afternoon",54775,0,8
"3252","Chipping Sparrow",7,"afternoon",55015,0,12
"3253","Chipping Sparrow",7,"afternoon",55255,0,16
"3254","Chipping Sparrow",7,"afternoon",55495,0,20
"3255","Chipping Sparrow",7,"afternoon",55735,0,24
"3256","Chipping Sparrow",7,"afternoon",55975,0,28
"3257","Chipping Sparrow",7,"afternoon",56215,0,32
"3258","Chipping Sparrow",7,"afternoon",56455,0,36
"3259","Chipping Sparrow",7,"afternoon",56695,0,40
"3260","Chipping Sparrow",7,"afternoon",56935,0,44
"3261","Chipping Sparrow",7,"afternoon",57175,0,48
"3262","Chipping Sparrow",7,"afternoon",57415,0,52
"3263","Chipping Sparrow",7,"afternoon",57655,0,56
"3264","Chipping Sparrow",7,"afternoon",57895,0,60
"3265","Chipping Sparrow",7,"dawn",21900,0,-539.916666666667
"3266","Chipping Sparrow",7,"dawn",22140,1,-535.916666666667
"3267","Chipping Sparrow",7,"dawn",22380,1,-531.916666666667
"3268","Chipping Sparrow",7,"dawn",22620,1,-527.916666666667
"3269","Chipping Sparrow",7,"dawn",22860,1,-523.916666666667
"3270","Chipping Sparrow",7,"dawn",23100,0,-519.916666666667
"3271","Chipping Sparrow",7,"dawn",23340,0,-515.916666666667
"3272","Chipping Sparrow",7,"dawn",23580,0,-511.916666666667
"3273","Chipping Sparrow",7,"dawn",23820,2,-507.916666666667
"3274","Chipping Sparrow",7,"dawn",24060,2,-503.916666666667
"3275","Chipping Sparrow",7,"dawn",24300,0,-499.916666666667
"3276","Chipping Sparrow",7,"dawn",24540,1,-495.916666666667
"3277","Chipping Sparrow",7,"dawn",24780,0,-491.916666666667
"3278","Chipping Sparrow",7,"dawn",25020,3,-487.916666666667
"3279","Chipping Sparrow",7,"dawn",25260,3,-483.916666666667
"3280","Chipping Sparrow",7,"dawn",25500,0,-479.916666666667
"3281","Chipping Sparrow",7,"dawn",25740,1,-475.916666666667
"3282","Chipping Sparrow",7,"dawn",25980,2,-471.916666666667
"3283","Chipping Sparrow",7,"dawn",26220,2,-467.916666666667
"3284","Chipping Sparrow",7,"dawn",26460,3,-463.916666666667
"3285","Chipping Sparrow",7,"dawn",26700,1,-459.916666666667
"3286","Chipping Sparrow",7,"dawn",26940,1,-455.916666666667
"3287","Chipping Sparrow",7,"dawn",27180,0,-451.916666666667
"3288","Chipping Sparrow",7,"dawn",27420,1,-447.916666666667
"3289","Chipping Sparrow",7,"dawn",27660,2,-443.916666666667
"3290","Chipping Sparrow",7,"dawn",27900,2,-439.916666666667
"3291","Chipping Sparrow",7,"dawn",28140,0,-435.916666666667
"3292","Chipping Sparrow",7,"dawn",28380,1,-431.916666666667
"3293","Chipping Sparrow",7,"dawn",28620,0,-427.916666666667
"3294","Chipping Sparrow",7,"dawn",28860,0,-423.916666666667
"3295","Chipping Sparrow",7,"dusk",70200,0,265.083333333333
"3296","Chipping Sparrow",7,"dusk",70440,0,269.083333333333
"3297","Chipping Sparrow",7,"dusk",70680,1,273.083333333333
"3298","Chipping Sparrow",7,"dusk",70920,0,277.083333333333
"3299","Chipping Sparrow",7,"dusk",71160,0,281.083333333333
"3300","Chipping Sparrow",7,"dusk",71400,2,285.083333333333
"3301","Chipping Sparrow",7,"dusk",71640,0,289.083333333333
"3302","Chipping Sparrow",7,"dusk",71880,3,293.083333333333
"3303","Chipping Sparrow",7,"dusk",72120,0,297.083333333333
"3304","Chipping Sparrow",7,"dusk",72360,0,301.083333333333
"3305","Chipping Sparrow",7,"dusk",72600,0,305.083333333333
"3306","Chipping Sparrow",7,"dusk",72840,0,309.083333333333
"3307","Chipping Sparrow",7,"dusk",73080,1,313.083333333333
"3308","Chipping Sparrow",7,"dusk",73320,0,317.083333333333
"3309","Chipping Sparrow",7,"dusk",73560,0,321.083333333333
"3310","Chipping Sparrow",7,"dusk",73800,1,325.083333333333
"3311","Chipping Sparrow",7,"dusk",74040,0,329.083333333333
"3312","Chipping Sparrow",7,"dusk",74280,0,333.083333333333
"3313","Chipping Sparrow",7,"dusk",74520,0,337.083333333333
"3314","Chipping Sparrow",7,"dusk",74760,0,341.083333333333
"3315","Chipping Sparrow",7,"dusk",75000,0,345.083333333333
"3316","Chipping Sparrow",7,"dusk",75240,0,349.083333333333
"3317","Chipping Sparrow",7,"dusk",75480,0,353.083333333333
"3318","Chipping Sparrow",7,"dusk",75720,0,357.083333333333
"3319","Chipping Sparrow",7,"dusk",75960,0,361.083333333333
"3320","Chipping Sparrow",7,"dusk",76200,0,365.083333333333
"3321","Chipping Sparrow",7,"dusk",76440,0,369.083333333333
"3322","Chipping Sparrow",7,"dusk",76680,0,373.083333333333
"3323","Chipping Sparrow",7,"dusk",76920,0,377.083333333333
"3324","Chipping Sparrow",7,"dusk",77160,0,381.083333333333
"3325","Chipping Sparrow",8,"afternoon",50695,0,-60
"3326","Chipping Sparrow",8,"afternoon",50935,0,-56
"3327","Chipping Sparrow",8,"afternoon",51175,0,-52
"3328","Chipping Sparrow",8,"afternoon",51415,0,-48
"3329","Chipping Sparrow",8,"afternoon",51655,0,-44
"3330","Chipping Sparrow",8,"afternoon",51895,1,-40
"3331","Chipping Sparrow",8,"afternoon",52135,0,-36
"3332","Chipping Sparrow",8,"afternoon",52375,0,-32
"3333","Chipping Sparrow",8,"afternoon",52615,0,-28
"3334","Chipping Sparrow",8,"afternoon",52855,0,-24
"3335","Chipping Sparrow",8,"afternoon",53095,0,-20
"3336","Chipping Sparrow",8,"afternoon",53335,0,-16
"3337","Chipping Sparrow",8,"afternoon",53575,0,-12
"3338","Chipping Sparrow",8,"afternoon",53815,0,-8
"3339","Chipping Sparrow",8,"afternoon",54055,0,-4
"3340","Chipping Sparrow",8,"afternoon",54295,4,0
"3341","Chipping Sparrow",8,"afternoon",54535,3,4
"3342","Chipping Sparrow",8,"afternoon",54775,0,8
"3343","Chipping Sparrow",8,"afternoon",55015,1,12
"3344","Chipping Sparrow",8,"afternoon",55255,3,16
"3345","Chipping Sparrow",8,"afternoon",55495,0,20
"3346","Chipping Sparrow",8,"afternoon",55735,0,24
"3347","Chipping Sparrow",8,"afternoon",55975,1,28
"3348","Chipping Sparrow",8,"afternoon",56215,0,32
"3349","Chipping Sparrow",8,"afternoon",56455,3,36
"3350","Chipping Sparrow",8,"afternoon",56695,1,40
"3351","Chipping Sparrow",8,"afternoon",56935,2,44
"3352","Chipping Sparrow",8,"afternoon",57175,0,48
"3353","Chipping Sparrow",8,"afternoon",57415,0,52
"3354","Chipping Sparrow",8,"afternoon",57655,0,56
"3355","Chipping Sparrow",8,"afternoon",57895,2,60
"3356","Chipping Sparrow",8,"dawn",21900,0,-539.916666666667
"3357","Chipping Sparrow",8,"dawn",22140,1,-535.916666666667
"3358","Chipping Sparrow",8,"dawn",22380,0,-531.916666666667
"3359","Chipping Sparrow",8,"dawn",22620,0,-527.916666666667
"3360","Chipping Sparrow",8,"dawn",22860,1,-523.916666666667
"3361","Chipping Sparrow",8,"dawn",23100,0,-519.916666666667
"3362","Chipping Sparrow",8,"dawn",23340,0,-515.916666666667
"3363","Chipping Sparrow",8,"dawn",23580,0,-511.916666666667
"3364","Chipping Sparrow",8,"dawn",23820,0,-507.916666666667
"3365","Chipping Sparrow",8,"dawn",24060,0,-503.916666666667
"3366","Chipping Sparrow",8,"dawn",24300,1,-499.916666666667
"3367","Chipping Sparrow",8,"dawn",24540,0,-495.916666666667
"3368","Chipping Sparrow",8,"dawn",24780,1,-491.916666666667
"3369","Chipping Sparrow",8,"dawn",25020,3,-487.916666666667
"3370","Chipping Sparrow",8,"dawn",25260,2,-483.916666666667
"3371","Chipping Sparrow",8,"dawn",25500,5,-479.916666666667
"3372","Chipping Sparrow",8,"dawn",25740,12,-475.916666666667
"3373","Chipping Sparrow",8,"dawn",25980,0,-471.916666666667
"3374","Chipping Sparrow",8,"dawn",26220,5,-467.916666666667
"3375","Chipping Sparrow",8,"dawn",26460,3,-463.916666666667
"3376","Chipping Sparrow",8,"dawn",26700,1,-459.916666666667
"3377","Chipping Sparrow",8,"dawn",26940,0,-455.916666666667
"3378","Chipping Sparrow",8,"dawn",27180,7,-451.916666666667
"3379","Chipping Sparrow",8,"dawn",27420,0,-447.916666666667
"3380","Chipping Sparrow",8,"dawn",27660,6,-443.916666666667
"3381","Chipping Sparrow",8,"dawn",27900,0,-439.916666666667
"3382","Chipping Sparrow",8,"dawn",28140,1,-435.916666666667
"3383","Chipping Sparrow",8,"dawn",28380,1,-431.916666666667
"3384","Chipping Sparrow",8,"dawn",28620,0,-427.916666666667
"3385","Chipping Sparrow",8,"dawn",28860,7,-423.916666666667
"3386","Chipping Sparrow",9,"afternoon",50695,1,-60
"3387","Chipping Sparrow",9,"afternoon",50935,0,-56
"3388","Chipping Sparrow",9,"afternoon",51175,0,-52
"3389","Chipping Sparrow",9,"afternoon",51415,0,-48
"3390","Chipping Sparrow",9,"afternoon",51655,0,-44
"3391","Chipping Sparrow",9,"afternoon",51895,0,-40
"3392","Chipping Sparrow",9,"afternoon",52135,8,-36
"3393","Chipping Sparrow",9,"afternoon",52375,0,-32
"3394","Chipping Sparrow",9,"afternoon",52615,0,-28
"3395","Chipping Sparrow",9,"afternoon",52855,0,-24
"3396","Chipping Sparrow",9,"afternoon",53095,0,-20
"3397","Chipping Sparrow",9,"afternoon",53335,0,-16
"3398","Chipping Sparrow",9,"afternoon",53575,0,-12
"3399","Chipping Sparrow",9,"afternoon",53815,0,-8
"3400","Chipping Sparrow",9,"afternoon",54055,1,-4
"3401","Chipping Sparrow",9,"afternoon",54295,0,0
"3402","Chipping Sparrow",9,"afternoon",54535,0,4
"3403","Chipping Sparrow",9,"afternoon",54775,0,8
"3404","Chipping Sparrow",9,"afternoon",55015,0,12
"3405","Chipping Sparrow",9,"afternoon",55255,0,16
"3406","Chipping Sparrow",9,"afternoon",55495,0,20
"3407","Chipping Sparrow",9,"afternoon",55735,0,24
"3408","Chipping Sparrow",9,"afternoon",55975,0,28
"3409","Chipping Sparrow",9,"afternoon",56215,0,32
"3410","Chipping Sparrow",9,"afternoon",56455,0,36
"3411","Chipping Sparrow",9,"afternoon",56695,0,40
"3412","Chipping Sparrow",9,"afternoon",56935,0,44
"3413","Chipping Sparrow",9,"afternoon",57175,0,48
"3414","Chipping Sparrow",9,"afternoon",57415,0,52
"3415","Chipping Sparrow",9,"afternoon",57655,0,56
"3416","Chipping Sparrow",9,"afternoon",57895,1,60
"3417","Common Grackle",6,"afternoon",50695,2,-60
"3418","Common Grackle",6,"afternoon",50935,0,-56
"3419","Common Grackle",6,"afternoon",51175,2,-52
"3420","Common Grackle",6,"afternoon",51415,3,-48
"3421","Common Grackle",6,"afternoon",51655,10,-44
"3422","Common Grackle",6,"afternoon",51895,6,-40
"3423","Common Grackle",6,"afternoon",52135,3,-36
"3424","Common Grackle",6,"afternoon",52375,4,-32
"3425","Common Grackle",6,"afternoon",52615,1,-28
"3426","Common Grackle",6,"afternoon",52855,3,-24
"3427","Common Grackle",6,"afternoon",53095,1,-20
"3428","Common Grackle",6,"afternoon",53335,2,-16
"3429","Common Grackle",6,"afternoon",53575,0,-12
"3430","Common Grackle",6,"afternoon",53815,1,-8
"3431","Common Grackle",6,"afternoon",54055,3,-4
"3432","Common Grackle",6,"afternoon",54295,0,0
"3433","Common Grackle",6,"afternoon",54535,1,4
"3434","Common Grackle",6,"afternoon",54775,0,8
"3435","Common Grackle",6,"afternoon",55015,0,12
"3436","Common Grackle",6,"afternoon",55255,2,16
"3437","Common Grackle",6,"afternoon",55495,1,20
"3438","Common Grackle",6,"afternoon",55735,1,24
"3439","Common Grackle",6,"afternoon",55975,1,28
"3440","Common Grackle",6,"afternoon",56215,0,32
"3441","Common Grackle",6,"afternoon",56455,0,36
"3442","Common Grackle",6,"afternoon",56695,2,40
"3443","Common Grackle",6,"afternoon",56935,1,44
"3444","Common Grackle",6,"afternoon",57175,3,48
"3445","Common Grackle",6,"afternoon",57415,4,52
"3446","Common Grackle",6,"afternoon",57655,5,56
"3447","Common Grackle",6,"afternoon",57895,10,60
"3448","Common Grackle",6,"dusk",70200,4,265.083333333333
"3449","Common Grackle",6,"dusk",70440,4,269.083333333333
"3450","Common Grackle",6,"dusk",70680,3,273.083333333333
"3451","Common Grackle",6,"dusk",70920,3,277.083333333333
"3452","Common Grackle",6,"dusk",71160,3,281.083333333333
"3453","Common Grackle",6,"dusk",71400,10,285.083333333333
"3454","Common Grackle",6,"dusk",71640,1,289.083333333333
"3455","Common Grackle",6,"dusk",71880,6,293.083333333333
"3456","Common Grackle",6,"dusk",72120,10,297.083333333333
"3457","Common Grackle",6,"dusk",72360,4,301.083333333333
"3458","Common Grackle",6,"dusk",72600,12,305.083333333333
"3459","Common Grackle",6,"dusk",72840,10,309.083333333333
"3460","Common Grackle",6,"dusk",73080,7,313.083333333333
"3461","Common Grackle",6,"dusk",73320,3,317.083333333333
"3462","Common Grackle",6,"dusk",73560,1,321.083333333333
"3463","Common Grackle",6,"dusk",73800,2,325.083333333333
"3464","Common Grackle",6,"dusk",74040,1,329.083333333333
"3465","Common Grackle",6,"dusk",74280,1,333.083333333333
"3466","Common Grackle",6,"dusk",74520,2,337.083333333333
"3467","Common Grackle",6,"dusk",74760,0,341.083333333333
"3468","Common Grackle",6,"dusk",75000,0,345.083333333333
"3469","Common Grackle",6,"dusk",75240,0,349.083333333333
"3470","Common Grackle",6,"dusk",75480,2,353.083333333333
"3471","Common Grackle",6,"dusk",75720,1,357.083333333333
"3472","Common Grackle",6,"dusk",75960,0,361.083333333333
"3473","Common Grackle",6,"dusk",76200,0,365.083333333333
"3474","Common Grackle",6,"dusk",76440,1,369.083333333333
"3475","Common Grackle",6,"dusk",76680,0,373.083333333333
"3476","Common Grackle",6,"dusk",76920,0,377.083333333333
"3477","Common Grackle",6,"dusk",77160,0,381.083333333333
"3478","Common Grackle",7,"afternoon",50695,1,-60
"3479","Common Grackle",7,"afternoon",50935,1,-56
"3480","Common Grackle",7,"afternoon",51175,0,-52
"3481","Common Grackle",7,"afternoon",51415,7,-48
"3482","Common Grackle",7,"afternoon",51655,1,-44
"3483","Common Grackle",7,"afternoon",51895,7,-40
"3484","Common Grackle",7,"afternoon",52135,4,-36
"3485","Common Grackle",7,"afternoon",52375,7,-32
"3486","Common Grackle",7,"afternoon",52615,6,-28
"3487","Common Grackle",7,"afternoon",52855,1,-24
"3488","Common Grackle",7,"afternoon",53095,2,-20
"3489","Common Grackle",7,"afternoon",53335,2,-16
"3490","Common Grackle",7,"afternoon",53575,1,-12
"3491","Common Grackle",7,"afternoon",53815,3,-8
"3492","Common Grackle",7,"afternoon",54055,2,-4
"3493","Common Grackle",7,"afternoon",54295,2,0
"3494","Common Grackle",7,"afternoon",54535,7,4
"3495","Common Grackle",7,"afternoon",54775,4,8
"3496","Common Grackle",7,"afternoon",55015,4,12
"3497","Common Grackle",7,"afternoon",55255,4,16
"3498","Common Grackle",7,"afternoon",55495,4,20
"3499","Common Grackle",7,"afternoon",55735,3,24
"3500","Common Grackle",7,"afternoon",55975,2,28
"3501","Common Grackle",7,"afternoon",56215,0,32
"3502","Common Grackle",7,"afternoon",56455,2,36
"3503","Common Grackle",7,"afternoon",56695,2,40
"3504","Common Grackle",7,"afternoon",56935,1,44
"3505","Common Grackle",7,"afternoon",57175,3,48
"3506","Common Grackle",7,"afternoon",57415,2,52
"3507","Common Grackle",7,"afternoon",57655,1,56
"3508","Common Grackle",7,"afternoon",57895,2,60
"3509","Common Grackle",7,"dawn",21900,0,-539.916666666667
"3510","Common Grackle",7,"dawn",22140,0,-535.916666666667
"3511","Common Grackle",7,"dawn",22380,0,-531.916666666667
"3512","Common Grackle",7,"dawn",22620,0,-527.916666666667
"3513","Common Grackle",7,"dawn",22860,0,-523.916666666667
"3514","Common Grackle",7,"dawn",23100,12,-519.916666666667
"3515","Common Grackle",7,"dawn",23340,10,-515.916666666667
"3516","Common Grackle",7,"dawn",23580,14,-511.916666666667
"3517","Common Grackle",7,"dawn",23820,19,-507.916666666667
"3518","Common Grackle",7,"dawn",24060,29,-503.916666666667
"3519","Common Grackle",7,"dawn",24300,16,-499.916666666667
"3520","Common Grackle",7,"dawn",24540,5,-495.916666666667
"3521","Common Grackle",7,"dawn",24780,6,-491.916666666667
"3522","Common Grackle",7,"dawn",25020,9,-487.916666666667
"3523","Common Grackle",7,"dawn",25260,28,-483.916666666667
"3524","Common Grackle",7,"dawn",25500,23,-479.916666666667
"3525","Common Grackle",7,"dawn",25740,1,-475.916666666667
"3526","Common Grackle",7,"dawn",25980,1,-471.916666666667
"3527","Common Grackle",7,"dawn",26220,5,-467.916666666667
"3528","Common Grackle",7,"dawn",26460,5,-463.916666666667
"3529","Common Grackle",7,"dawn",26700,0,-459.916666666667
"3530","Common Grackle",7,"dawn",26940,4,-455.916666666667
"3531","Common Grackle",7,"dawn",27180,0,-451.916666666667
"3532","Common Grackle",7,"dawn",27420,2,-447.916666666667
"3533","Common Grackle",7,"dawn",27660,1,-443.916666666667
"3534","Common Grackle",7,"dawn",27900,0,-439.916666666667
"3535","Common Grackle",7,"dawn",28140,2,-435.916666666667
"3536","Common Grackle",7,"dawn",28380,4,-431.916666666667
"3537","Common Grackle",7,"dawn",28620,2,-427.916666666667
"3538","Common Grackle",7,"dawn",28860,2,-423.916666666667
"3539","Common Grackle",7,"dusk",70200,0,265.083333333333
"3540","Common Grackle",7,"dusk",70440,3,269.083333333333
"3541","Common Grackle",7,"dusk",70680,4,273.083333333333
"3542","Common Grackle",7,"dusk",70920,4,277.083333333333
"3543","Common Grackle",7,"dusk",71160,5,281.083333333333
"3544","Common Grackle",7,"dusk",71400,5,285.083333333333
"3545","Common Grackle",7,"dusk",71640,7,289.083333333333
"3546","Common Grackle",7,"dusk",71880,18,293.083333333333
"3547","Common Grackle",7,"dusk",72120,9,297.083333333333
"3548","Common Grackle",7,"dusk",72360,13,301.083333333333
"3549","Common Grackle",7,"dusk",72600,21,305.083333333333
"3550","Common Grackle",7,"dusk",72840,12,309.083333333333
"3551","Common Grackle",7,"dusk",73080,4,313.083333333333
"3552","Common Grackle",7,"dusk",73320,1,317.083333333333
"3553","Common Grackle",7,"dusk",73560,1,321.083333333333
"3554","Common Grackle",7,"dusk",73800,0,325.083333333333
"3555","Common Grackle",7,"dusk",74040,0,329.083333333333
"3556","Common Grackle",7,"dusk",74280,2,333.083333333333
"3557","Common Grackle",7,"dusk",74520,4,337.083333333333
